Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
SANTA FE,Belgrano,Las Parejas,FIBRA OPTICA,82007030,15195
SANTA FE,Belgrano,Las Parejas,WIRELESS,82007030,1
SANTA FE,Belgrano,Las Rosas,ADSL,82007040,5102
SANTA FE,Belgrano,Las Rosas,CABLEMODEM,82007040,10118
SANTA FE,Belgrano,Las Rosas,FIBRA OPTICA,82007040,1543
SANTA FE,Belgrano,Las Rosas,WIRELESS,82007040,3792
SANTA FE,Belgrano,Montes de Oca,ADSL,82007050,1
SANTA FE,Belgrano,Montes de Oca,FIBRA OPTICA,82007050,2900
SANTA FE,Belgrano,Montes de Oca,Otros,82007050,23478
SANTA FE,Belgrano,Montes de Oca,SATELITAL,82007050,1939
SANTA FE,Belgrano,Montes de Oca,WIRELESS,82007050,3
SANTA FE,Belgrano,Tortugas,ADSL,82007060,95
SANTA FE,Belgrano,Tortugas,CABLEMODEM,82007060,5863
SANTA FE,Belgrano,Tortugas,SATELITAL,82007060,1290
SANTA FE,Caseros,Arequito,ADSL,82014010,8
SANTA FE,Caseros,Arequito,CABLEMODEM,82014010,474
SANTA FE,Caseros,Arequito,WIRELESS,82014010,129
SANTA FE,Caseros,Arteaga,ADSL,82014020,8
SANTA FE,Caseros,Arteaga,CABLEMODEM,82014020,9
SANTA FE,Caseros,Arteaga,WIRELESS,82014020,9
SANTA FE,Caseros,Beravebú,WIRELESS,82014030,407
SANTA FE,Caseros,Bigand,ADSL,82014040,8
SANTA FE,Caseros,Bigand,CABLEMODEM,82014040,404
SANTA FE,Caseros,Bigand,WIRELESS,82014040,2
SANTA FE,Caseros,Casilda,ADSL,82014050,180
SANTA FE,Caseros,Casilda,CABLEMODEM,82014050,742
SANTA FE,Caseros,Casilda,FIBRA OPTICA,82014050,85
SANTA FE,Caseros,Casilda,WIRELESS,82014050,1481
SANTA FE,Caseros,Chabás,ADSL,82014060,22
SANTA FE,Caseros,Chabás,FIBRA OPTICA,82014060,15442
SANTA FE,Caseros,Chabás,WIRELESS,82014060,287
SANTA FE,Caseros,Chañar Ladeado,ADSL,82014070,9019
SANTA FE,Caseros,Chañar Ladeado,CABLEMODEM,82014070,209
SANTA FE,Caseros,Chañar Ladeado,FIBRA OPTICA,82014070,4503
SANTA FE,Caseros,Gödeken,CABLEMODEM,82014080,36934
SANTA FE,Caseros,Gödeken,FIBRA OPTICA,82014080,11474
SANTA FE,Caseros,Los Molinos,ADSL,82014090,137
SANTA FE,Caseros,Los Molinos,CABLEMODEM,82014090,5936
SANTA FE,Caseros,Los Molinos,WIRELESS,82014090,469
SANTA FE,Caseros,Los Nogales,CABLEMODEM,82014100,23
SANTA FE,Caseros,Los Quirquinchos,Otros,82014110,5566
SANTA FE,Caseros,Los Quirquinchos,WIRELESS,82014110,2
SANTA FE,Caseros,San José de la Esquina,ADSL,82014120,86
SANTA FE,Caseros,San José de la Esquina,CABLEMODEM,82014120,16
SANTA FE,Caseros,San José de la Esquina,WIRELESS,82014120,737
SANTA FE,Caseros,Sanford,ADSL,82014130,2208
SANTA FE,Caseros,Sanford,FIBRA OPTICA,82014130,1348
SANTA FE,Caseros,Villada,ADSL,82014140,3081
SANTA FE,Caseros,Villada,CABLEMODEM,82014140,4179
SANTA FE,Caseros,Villada,WIRELESS,82014140,10699
SANTA FE,Castellanos,Aldao (Est. Casablanca),ADSL,82021010,1584
SANTA FE,Castellanos,Aldao (Est. Casablanca),FIBRA OPTICA,82021010,1108
SANTA FE,Castellanos,Aldao (Est. Casablanca),WIRELESS,82021010,13894
SANTA FE,Castellanos,Angélica,ADSL,82021020,13
SANTA FE,Castellanos,Angélica,FIBRA OPTICA,82021020,10780
SANTA FE,Castellanos,Angélica,WIRELESS,82021020,1251
SANTA FE,Castellanos,Ataliva,ADSL,82021030,8856
SANTA FE,Castellanos,Ataliva,CABLEMODEM,82021030,4467
SANTA FE,Castellanos,Ataliva,FIBRA OPTICA,82021030,19102
SANTA FE,Castellanos,Ataliva,WIRELESS,82021030,6480
SANTA FE,Castellanos,Aurelia,WIRELESS,82021040,626
SANTA FE,Castellanos,Bauer y Sigel,ADSL,82021060,155
SANTA FE,Castellanos,Bauer y Sigel,WIRELESS,82021060,53012
SANTA FE,Castellanos,Bella Italia,ADSL,82021070,2
SANTA FE,Castellanos,Bella Italia,CABLEMODEM,82021070,4
SANTA FE,Castellanos,Bella Italia,FIBRA OPTICA,82021070,1
SANTA FE,Castellanos,Bella Italia,WIRELESS,82021070,111499
SANTA FE,Castellanos,Castellanos,CABLEMODEM,82021080,1
SANTA FE,Castellanos,Castellanos,WIRELESS,82021080,1
SANTA FE,Castellanos,Colonia Bicha,ADSL,82021090,2
SANTA FE,Castellanos,Colonia Bicha,FIBRA OPTICA,82021090,28343
SANTA FE,Castellanos,Colonia Bicha,WIRELESS,82021090,1
SANTA FE,Castellanos,Colonia Cello,WIRELESS,82021100,447
SANTA FE,Castellanos,Colonia Margarita,CABLEMODEM,82021110,10984
SANTA FE,Castellanos,Colonia Margarita,WIRELESS,82021110,642
SANTA FE,Castellanos,Colonia Raquel,ADSL,82021120,1387
SANTA FE,Castellanos,Colonia Raquel,FIBRA OPTICA,82021120,33
SANTA FE,Castellanos,Colonia Raquel,WIRELESS,82021120,8526
SANTA FE,Castellanos,Coronel Fraga,WIRELESS,82021130,47
SANTA FE,Castellanos,Esmeralda,CABLEMODEM,82021150,4
SANTA FE,Castellanos,Estación Clucellas,CABLEMODEM,82021160,3173
SANTA FE,Castellanos,Estación Clucellas,WIRELESS,82021160,11019
SANTA FE,Castellanos,Estación Saguier,CABLEMODEM,82021170,3874
SANTA FE,Castellanos,Estación Saguier,WIRELESS,82021170,4
SANTA FE,Castellanos,Eusebia y Carolina,ADSL,82021180,1705
SANTA FE,Castellanos,Eusebia y Carolina,FIBRA OPTICA,82021180,3170
SANTA FE,Castellanos,Eusebia y Carolina,WIRELESS,82021180,7110
SANTA FE,Castellanos,Eustolia,WIRELESS,82021190,7855
SANTA FE,Castellanos,Frontera,FIBRA OPTICA,82021200,29
SANTA FE,Castellanos,Humberto Primo,ADSL,82021220,18485
SANTA FE,Castellanos,Humberto Primo,CABLEMODEM,82021220,1
SANTA FE,Castellanos,Humberto Primo,FIBRA OPTICA,82021220,116
SANTA FE,Castellanos,Humberto Primo,WIRELESS,82021220,1227
SANTA FE,Castellanos,Josefina,ADSL,82021230,8468
SANTA FE,Castellanos,Josefina,CABLEMODEM,82021230,8
SANTA FE,Castellanos,Josefina,WIRELESS,82021230,3649
SANTA FE,Castellanos,Lehmann,ADSL,82021240,71
SANTA FE,Castellanos,Lehmann,CABLEMODEM,82021240,28
SANTA FE,Castellanos,Lehmann,FIBRA OPTICA,82021240,37533
SANTA FE,Castellanos,Lehmann,WIRELESS,82021240,19
SANTA FE,Castellanos,María Juana,ADSL,82021250,51195
SANTA FE,Castellanos,María Juana,FIBRA OPTICA,82021250,502
SANTA FE,Castellanos,María Juana,WIRELESS,82021250,1027
SANTA FE,Castellanos,Plaza Clucellas,ADSL,82021270,5008
SANTA FE,Castellanos,Plaza Clucellas,CABLEMODEM,82021270,190
SANTA FE,Castellanos,Plaza Saguier,CABLEMODEM,82021280,25109
SANTA FE,Castellanos,Presidente Roca,CABLEMODEM,82021290,5
SANTA FE,Castellanos,Presidente Roca,FIBRA OPTICA,82021290,1418
SANTA FE,Castellanos,Presidente Roca,WIRELESS,82021290,1752
SANTA FE,Castellanos,Pueblo Marini,WIRELESS,82021300,229
SANTA FE,Castellanos,Rafaela,ADSL,82021310,20168
SANTA FE,Castellanos,Rafaela,CABLEMODEM,82021310,1
SANTA FE,Castellanos,Rafaela,FIBRA OPTICA,82021310,62
SANTA FE,Castellanos,Rafaela,Otros,82021310,73
SANTA FE,Castellanos,Rafaela,SATELITAL,82021310,458
SANTA FE,Castellanos,Rafaela,WIRELESS,82021310,539
SANTA FE,Castellanos,Ramona,ADSL,82021320,1626
SANTA FE,Castellanos,Ramona,WIRELESS,82021320,5303
SANTA FE,Castellanos,San Antonio,CABLEMODEM,82021330,10737
SANTA FE,Castellanos,San Antonio,WIRELESS,82021330,1438
SANTA FE,Castellanos,San Vicente,ADSL,82021340,7821
SANTA FE,Castellanos,San Vicente,CABLEMODEM,82021340,8457
SANTA FE,Castellanos,San Vicente,WIRELESS,82021340,246
SANTA FE,Castellanos,Santa Clara de Saguier,ADSL,82021350,6119
SANTA FE,Castellanos,Santa Clara de Saguier,CABLEMODEM,82021350,7117
SANTA FE,Castellanos,Santa Clara de Saguier,WIRELESS,82021350,3775
SANTA FE,Castellanos,Sunchales,ADSL,82021360,1
SANTA FE,Castellanos,Sunchales,CABLEMODEM,82021360,5148
SANTA FE,Castellanos,Sunchales,DIAL UP,82021360,1567
SANTA FE,Castellanos,Sunchales,FIBRA OPTICA,82021360,259
SANTA FE,Castellanos,Sunchales,WIRELESS,82021360,14327
SANTA FE,Castellanos,Susana,FIBRA OPTICA,82021370,66
SANTA FE,Castellanos,Susana,WIRELESS,82021370,8573
SANTA FE,Castellanos,Tacural,ADSL,82021380,7
SANTA FE,Castellanos,Tacural,FIBRA OPTICA,82021380,1
SANTA FE,Castellanos,Tacural,WIRELESS,82021380,30680
SANTA FE,Castellanos,Vila,ADSL,82021390,4
SANTA FE,Castellanos,Villa San José,CABLEMODEM,82021410,1
SANTA FE,Castellanos,Villa San José,WIRELESS,82021410,26468
SANTA FE,Castellanos,Virginia,WIRELESS,82021420,1
SANTA FE,Castellanos,Zenón Pereyra,CABLEMODEM,82021430,2734
SANTA FE,Constitución,Alcorta,ADSL,82028010,469
SANTA FE,Constitución,Alcorta,CABLEMODEM,82028010,15576
SANTA FE,Constitución,Alcorta,FIBRA OPTICA,82028010,1
SANTA FE,Constitución,Alcorta,WIRELESS,82028010,36
SANTA FE,Constitución,Bombal,ADSL,82028040,75
SANTA FE,Constitución,Bombal,CABLEMODEM,82028040,501
SANTA FE,Constitución,Bombal,FIBRA OPTICA,82028040,534
SANTA FE,Constitución,Bombal,Otros,82028040,677
SANTA FE,Constitución,Bombal,WIRELESS,82028040,5428
SANTA FE,Constitución,Cepeda,FIBRA OPTICA,82028060,7796
SANTA FE,Constitución,Empalme Villa Constitución,ADSL,82028070,727
SANTA FE,Constitución,General Gelly,ADSL,82028090,2135
SANTA FE,Constitución,General Gelly,WIRELESS,82028090,8737
SANTA FE,Constitución,Godoy,FIBRA OPTICA,82028100,11085
SANTA FE,Constitución,Godoy,WIRELESS,82028100,1
SANTA FE,Constitución,Juan B. Molina,ADSL,82028110,6555
SANTA FE,Constitución,Juan B. Molina,FIBRA OPTICA,82028110,18
SANTA FE,Constitución,Juan B. Molina,WIRELESS,82028110,1640
SANTA FE,Constitución,Juncal,ADSL,82028120,9894
SANTA FE,Constitución,Juncal,FIBRA OPTICA,82028120,3
SANTA FE,Constitución,Juncal,WIRELESS,82028120,5636
SANTA FE,Constitución,La Vanguardia,FIBRA OPTICA,82028130,7618
SANTA FE,Constitución,Máximo Paz (Est. Paz),ADSL,82028140,16244
SANTA FE,Constitución,Máximo Paz (Est. Paz),CABLEMODEM,82028140,2
SANTA FE,Constitución,Máximo Paz (Est. Paz),FIBRA OPTICA,82028140,33
SANTA FE,Constitución,Máximo Paz (Est. Paz),WIRELESS,82028140,16821
SANTA FE,Constitución,Pavón,ADSL,82028150,259
SANTA FE,Constitución,Pavón Arriba,CABLEMODEM,82028160,268
SANTA FE,Constitución,Pavón Arriba,FIBRA OPTICA,82028160,10057
SANTA FE,Constitución,Pavón Arriba,WIRELESS,82028160,22385
SANTA FE,Constitución,Peyrano,CABLEMODEM,82028170,233
SANTA FE,Constitución,Rueda,WIRELESS,82028180,34
SANTA FE,Constitución,Santa Teresa,ADSL,82028190,33
SANTA FE,Constitución,Santa Teresa,CABLEMODEM,82028190,26
SANTA FE,Constitución,Santa Teresa,FIBRA OPTICA,82028190,306
SANTA FE,Constitución,Santa Teresa,WIRELESS,82028190,17629
SANTA FE,Constitución,Sargento Cabral,FIBRA OPTICA,82028200,971
SANTA FE,Constitución,Sargento Cabral,WIRELESS,82028200,40
SANTA FE,Constitución,Stephenson,FIBRA OPTICA,82028210,110
SANTA FE,Constitución,Villa Constitución,ADSL,82028230,228
SANTA FE,Constitución,Villa Constitución,CABLEMODEM,82028230,6646
SANTA FE,Constitución,Villa Constitución,FIBRA OPTICA,82028230,41
SANTA FE,Constitución,Villa Constitución,WIRELESS,82028230,73
SANTA FE,Garay,Cayastá,WIRELESS,82035010,1
SANTA FE,Garay,Helvecia,CABLEMODEM,82035020,925
SANTA FE,Garay,Helvecia,WIRELESS,82035020,1538
SANTA FE,Garay,Los Zapallos,CABLEMODEM,82035030,5731
SANTA FE,Garay,Los Zapallos,Otros,82035030,8
SANTA FE,Garay,Saladero Mariano Cabal,WIRELESS,82035040,8365
SANTA FE,Garay,Santa Rosa de Calchines,ADSL,82035050,4873
SANTA FE,Garay,Santa Rosa de Calchines,CABLEMODEM,82035050,6837
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),WIRELESS,82042010,330
SANTA FE,General López,Amenábar,ADSL,82042020,6869
SANTA FE,General López,Amenábar,WIRELESS,82042020,57331
SANTA FE,General López,Cafferata,ADSL,82042030,88
SANTA FE,General López,Cafferata,FIBRA OPTICA,82042030,1392
SANTA FE,General López,Cañada del Ucle,ADSL,82042040,4
SANTA FE,General López,Cañada del Ucle,FIBRA OPTICA,82042040,1707
SANTA FE,General López,Carmen,Otros,82042050,2
SANTA FE,General López,Carmen,WIRELESS,82042050,1
SANTA FE,General López,Carreras,CABLEMODEM,82042060,75
SANTA FE,General López,Carreras,WIRELESS,82042060,29271
SANTA FE,General López,Chapuy,CABLEMODEM,82042070,50
SANTA FE,General López,Chovet,CABLEMODEM,82042080,38867
SANTA FE,General López,Chovet,SATELITAL,82042080,35
SANTA FE,General López,Christophersen,FIBRA OPTICA,82042090,1
SANTA FE,General López,Christophersen,WIRELESS,82042090,521
SANTA FE,General López,Diego de Alvear,ADSL,82042100,28286
SANTA FE,General López,Diego de Alvear,FIBRA OPTICA,82042100,47
SANTA FE,General López,Diego de Alvear,WIRELESS,82042100,1664
SANTA FE,General López,Elortondo,ADSL,82042110,890
SANTA FE,General López,Elortondo,CABLEMODEM,82042110,36
SANTA FE,General López,Elortondo,WIRELESS,82042110,355
SANTA FE,General López,Firmat,ADSL,82042120,22755
SANTA FE,General López,Firmat,CABLEMODEM,82042120,21
SANTA FE,General López,Firmat,FIBRA OPTICA,82042120,3
SANTA FE,General López,Firmat,WIRELESS,82042120,723
SANTA FE,General López,Hughes,FIBRA OPTICA,82042130,1298
SANTA FE,General López,Hughes,WIRELESS,82042130,606
SANTA FE,General López,La Chispa,WIRELESS,82042140,4403
SANTA FE,General López,Labordeboy,ADSL,82042150,11509
SANTA FE,General López,Maggiolo,ADSL,82042170,251
SANTA FE,General López,Maggiolo,Otros,82042170,309
SANTA FE,General López,Maggiolo,WIRELESS,82042170,4967
SANTA FE,General López,María Teresa,ADSL,82042180,86
SANTA FE,General López,María Teresa,CABLEMODEM,82042180,9157
SANTA FE,General López,María Teresa,FIBRA OPTICA,82042180,9
SANTA FE,General López,María Teresa,Otros,82042180,3778
SANTA FE,General López,María Teresa,WIRELESS,82042180,799
SANTA FE,General López,Melincué (Est. San Urbano),WIRELESS,82042190,9836
SANTA FE,General López,Miguel Torres,CABLEMODEM,82042200,962
SANTA FE,General López,Murphy,FIBRA OPTICA,82042210,627
SANTA FE,General López,Rufino,ADSL,82042220,339
SANTA FE,General López,Rufino,CABLEMODEM,82042220,10448
SANTA FE,General López,Rufino,FIBRA OPTICA,82042220,18638
SANTA FE,General López,San Eduardo,ADSL,82042230,1
SANTA FE,General López,San Eduardo,FIBRA OPTICA,82042230,3254
SANTA FE,General López,San Francisco de Santa Fe,FIBRA OPTICA,82042240,1790
SANTA FE,General López,San Francisco de Santa Fe,SATELITAL,82042240,6
SANTA FE,General López,San Gregorio,ADSL,82042250,91
SANTA FE,General López,San Gregorio,FIBRA OPTICA,82042250,5968
SANTA FE,General López,San Gregorio,WIRELESS,82042250,59
SANTA FE,General López,Sancti Spiritu,ADSL,82042260,1
SANTA FE,General López,Sancti Spiritu,FIBRA OPTICA,82042260,163
SANTA FE,General López,Sancti Spiritu,SATELITAL,82042260,465
SANTA FE,General López,Sancti Spiritu,WIRELESS,82042260,491
SANTA FE,General López,Santa Isabel,ADSL,82042270,2772
SANTA FE,General López,Santa Isabel,FIBRA OPTICA,82042270,1418
SANTA FE,General López,Santa Isabel,SATELITAL,82042270,2
SANTA FE,General López,Teodelina,CABLEMODEM,82042280,347
SANTA FE,General López,Teodelina,WIRELESS,82042280,6288
SANTA FE,General López,Venado Tuerto,ADSL,82042290,3
SANTA FE,General López,Venado Tuerto,CABLEMODEM,82042290,2622
SANTA FE,General López,Venado Tuerto,FIBRA OPTICA,82042290,49
SANTA FE,General López,Venado Tuerto,Otros,82042290,21080
SANTA FE,General López,Venado Tuerto,WIRELESS,82042290,5632
SANTA FE,General López,Villa Cañás,ADSL,82042300,1836
SANTA FE,General López,Villa Cañás,CABLEMODEM,82042300,1485
SANTA FE,General López,Villa Cañás,FIBRA OPTICA,82042300,70721
SANTA FE,General López,Villa Cañás,Otros,82042300,136
SANTA FE,General López,Villa Cañás,WIRELESS,82042300,35
SANTA FE,General López,Wheelwright,CABLEMODEM,82042310,7623
SANTA FE,General López,Wheelwright,FIBRA OPTICA,82042310,1983
SANTA FE,General López,Wheelwright,SATELITAL,82042310,740
SANTA FE,General López,Wheelwright,WIRELESS,82042310,29
SANTA FE,General Obligado,Arroyo Ceibal,WIRELESS,82049010,495
SANTA FE,General Obligado,Avellaneda (Est. Ewald),ADSL,82049020,23645
SANTA FE,General Obligado,Avellaneda (Est. Ewald),CABLEMODEM,82049020,33803
SANTA FE,General Obligado,Avellaneda (Est. Ewald),FIBRA OPTICA,82049020,4
SANTA FE,General Obligado,Avellaneda (Est. Ewald),Otros,82049020,26
SANTA FE,General Obligado,Avellaneda (Est. Ewald),WIRELESS,82049020,20
SANTA FE,General Obligado,Berna,Otros,82049030,218
SANTA FE,General Obligado,Berna,WIRELESS,82049030,209
SANTA FE,General Obligado,El Araza,WIRELESS,82049040,724
SANTA FE,General Obligado,El Rabón,CABLEMODEM,82049050,1259
SANTA FE,General Obligado,El Rabón,SATELITAL,82049050,2001
SANTA FE,General Obligado,El Rabón,WIRELESS,82049050,504
SANTA FE,General Obligado,Florencia,ADSL,82049060,1272
SANTA FE,General Obligado,Florencia,CABLEMODEM,82049060,2004
SANTA FE,General Obligado,Florencia,SATELITAL,82049060,1
SANTA FE,General Obligado,Florencia,WIRELESS,82049060,2360
SANTA FE,General Obligado,Guadalupe Norte,ADSL,82049070,4
SANTA FE,General Obligado,Ingeniero Chanourdie,SATELITAL,82049080,7212
SANTA FE,General Obligado,Ingeniero Chanourdie,WIRELESS,82049080,251
SANTA FE,General Obligado,La Isleta,SATELITAL,82049090,6224
SANTA FE,General Obligado,La Sarita,WIRELESS,82049100,1
SANTA FE,General Obligado,Lanteri,WIRELESS,82049110,706
SANTA FE,General Obligado,Las Garzas,ADSL,82049120,31
SANTA FE,General Obligado,Las Toscas,ADSL,82049130,1454
SANTA FE,General Obligado,Las Toscas,CABLEMODEM,82049130,5592
SANTA FE,General Obligado,Las Toscas,FIBRA OPTICA,82049130,1139
SANTA FE,General Obligado,Las Toscas,SATELITAL,82049130,3
SANTA FE,General Obligado,Las Toscas,WIRELESS,82049130,7710
SANTA FE,General Obligado,Los Laureles,Otros,82049140,3117
SANTA FE,General Obligado,Malabrigo,ADSL,82049150,1386
SANTA FE,General Obligado,Malabrigo,CABLEMODEM,82049150,587
SANTA FE,General Obligado,Malabrigo,Otros,82049150,102
SANTA FE,General Obligado,Malabrigo,WIRELESS,82049150,142
SANTA FE,General Obligado,Paraje San Manuel,SATELITAL,82049160,142
SANTA FE,General Obligado,Reconquista,ADSL,82049180,16168
SANTA FE,General Obligado,Reconquista,CABLEMODEM,82049180,32
SANTA FE,General Obligado,Reconquista,DIAL UP,82049180,335
SANTA FE,General Obligado,Reconquista,FIBRA OPTICA,82049180,101
SANTA FE,General Obligado,Reconquista,Otros,82049180,5
SANTA FE,General Obligado,Reconquista,SATELITAL,82049180,6412
SANTA FE,General Obligado,Reconquista,WIRELESS,82049180,6337
SANTA FE,General Obligado,San Antonio de Obligado,ADSL,82049190,472
SANTA FE,General Obligado,San Antonio de Obligado,CABLEMODEM,82049190,22748
SANTA FE,General Obligado,San Antonio de Obligado,SATELITAL,82049190,164
SANTA FE,General Obligado,San Antonio de Obligado,WIRELESS,82049190,5400
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),ADSL,82049200,17998
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),CABLEMODEM,82049200,23175
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),WIRELESS,82049200,4114
SANTA FE,General Obligado,Villa Ana,SATELITAL,82049210,10561
SANTA FE,General Obligado,Villa Guillermina,ADSL,82049220,1464
SANTA FE,General Obligado,Villa Guillermina,CABLEMODEM,82049220,136891
SANTA FE,General Obligado,Villa Guillermina,SATELITAL,82049220,1200
SANTA FE,General Obligado,Villa Guillermina,WIRELESS,82049220,75
SANTA FE,General Obligado,Villa Ocampo,ADSL,82049230,25445
SANTA FE,General Obligado,Villa Ocampo,CABLEMODEM,82049230,31
SANTA FE,General Obligado,Villa Ocampo,SATELITAL,82049230,8
SANTA FE,Iriondo,Barrio Cicarelli,WIRELESS,82056010,31836
SANTA FE,Iriondo,Bustinza,ADSL,82056020,39
SANTA FE,Iriondo,Bustinza,FIBRA OPTICA,82056020,12483
SANTA FE,Iriondo,Bustinza,WIRELESS,82056020,16119
SANTA FE,Iriondo,Cañada de Gómez,ADSL,82056030,41
SANTA FE,Iriondo,Cañada de Gómez,CABLEMODEM,82056030,18
SANTA FE,Iriondo,Cañada de Gómez,FIBRA OPTICA,82056030,5817
SANTA FE,Iriondo,Cañada de Gómez,WIRELESS,82056030,179739
SANTA FE,Iriondo,Carrizales (Est. Clarke),ADSL,82056040,4
SANTA FE,Iriondo,Carrizales (Est. Clarke),CABLEMODEM,82056040,1892
SANTA FE,Iriondo,Carrizales (Est. Clarke),FIBRA OPTICA,82056040,1
SANTA FE,Iriondo,Classon,FIBRA OPTICA,82056050,180
SANTA FE,Iriondo,Classon,WIRELESS,82056050,88
SANTA FE,Iriondo,Colonia Médici,WIRELESS,82056060,3215
SANTA FE,Iriondo,Correa,ADSL,82056070,1
SANTA FE,Iriondo,Correa,CABLEMODEM,82056070,30
SANTA FE,Iriondo,Correa,FIBRA OPTICA,82056070,210827
SANTA FE,Iriondo,Correa,WIRELESS,82056070,1219
SANTA FE,Iriondo,Larguía,WIRELESS,82056080,1
SANTA FE,Iriondo,Lucio V. López,CABLEMODEM,82056090,1621
SANTA FE,Iriondo,Lucio V. López,WIRELESS,82056090,10211
SANTA FE,Iriondo,Oliveros,ADSL,82056100,499
SANTA FE,Iriondo,Oliveros,FIBRA OPTICA,82056100,146478
SANTA FE,Iriondo,Pueblo Andino,CABLEMODEM,82056110,2046
SANTA FE,Iriondo,Pueblo Andino,WIRELESS,82056110,1
SANTA FE,Iriondo,Salto Grande,ADSL,82056120,9107
SANTA FE,Iriondo,Salto Grande,WIRELESS,82056120,4594
SANTA FE,Iriondo,Serodino,ADSL,82056130,2
SANTA FE,Iriondo,Serodino,FIBRA OPTICA,82056130,14
SANTA FE,Iriondo,Serodino,WIRELESS,82056130,1317
SANTA FE,Iriondo,Totoras,ADSL,82056140,1
